Open,High,Low,Close,Adj Close,Volume,SMA,ATR,RSI
44.9375,45.0625,44.71875,44.75,26.143310546875,157000,26.12765680040632,0.3482142857142857,50.64399879535078
44.6875,44.75,44.25,44.53125,26.0155086517334,279500,26.098967824663436,0.375,46.68949314573352
44.625,44.625,44.375,44.5,25.99725914001465,67900,26.070279393877303,0.37276785714285715,46.13527093128914
44.3125,44.6875,43.9375,43.9375,25.66863250732422,97700,26.024637903485978,0.40401785714285715,37.50521487948033
43.84375,43.96875,43.6875,43.75,25.559106826782227,106000,26.01029396057129,0.35714285714285715,35.145224199552686
43.78125,43.9375,43.28125,43.40625,25.3582763671875,62600,25.972476686750138,0.3794642857142857,31.26145084567537
43.34375,43.875,43.34375,43.875,25.63213348388672,156800,25.959437370300293,0.39285714285714285,40.85898356236547
43.8125,43.90625,43.71875,43.78125,25.57736587524414,85900,25.935965401785715,0.39285714285714285,39.6661123534689
43.875,43.96875,43.625,43.96875,25.686887741088867,85000,25.922924995422363,0.3861607142857143,43.23552921059322
44.125,44.28125,44.03125,44.03125,25.723400115966797,88500,25.8864107131958,0.36160714285714285,44.41598387222591
44.09375,44.3125,43.90625,44.3125,25.887718200683594,80500,25.857722418648855,0.36830357142857145,49.504834628302945
44.40625,44.625,44.34375,44.46875,25.978986740112305,149100,25.838161604745046,0.3794642857142857,52.12707175790771
44.46875,44.75,44.46875,44.59375,26.052038192749023,109000,25.82381875174386,0.3794642857142857,54.17718838220807
44.53125,44.5625,44.40625,44.4375,25.96074104309082,54700,25.80295467376709,0.38169642857142855,51.2242211055635
44.46875,44.46875,44.28125,44.34375,25.905973434448242,68000,25.786002022879465,0.3705357142857143,49.48152685845562
44.40625,44.6875,44.40625,44.4375,25.96074104309082,113900,25.782090050833567,0.359375,51.267001361229156
44.4375,44.625,44.3125,44.625,26.07028579711914,42600,25.787306240626744,0.3638392857142857,54.71430216108338
44.4375,44.59375,44.4375,44.5625,26.033775329589844,31000,25.813387870788574,0.3236607142857143,53.359331615796016
44.375,44.375,44.0,44.03125,25.723400115966797,129100,25.82512310573033,0.34375,43.49862332240845
44.03125,44.15625,43.96875,44.0,25.70515251159668,63500,25.849899973188126,0.31026785714285715,42.995291498530136
44.125,44.15625,43.9375,44.15625,25.796438217163086,34000,25.861636025565012,0.28794642857142855,46.33873850211172
44.1875,44.21875,43.96875,44.125,25.778179168701172,105200,25.875979832240514,0.2924107142857143,45.760654933769786
44.125,45.03125,43.84375,45.03125,26.307613372802734,50200,25.92031737736293,0.35267857142857145,60.96791191132806
45.03125,45.15625,44.9375,45.15625,26.38064193725586,98200,25.967263221740723,0.34598214285714285,62.528485909571906
45.1875,45.25,44.71875,44.75,26.143310546875,221400,25.985519817897252,0.3549107142857143,54.852610348445964
44.84375,45.09375,44.84375,44.9375,26.252838134765625,30500,26.00508063180106,0.35714285714285715,57.448901372655214
45.125,45.125,45.03125,45.03125,26.307613372802734,191800,26.023336001804896,0.35044642857142855,58.72693458569465
45.15625,45.625,45.125,45.59375,26.636232376098633,102400,26.071585382734025,0.3794642857142857,65.43508496828869
45.65625,45.65625,45.375,45.4375,26.54496192932129,53800,26.117227418082102,0.3861607142857143,62.401119536552216
45.40625,45.40625,45.0,45.21875,26.41715431213379,79100,26.149828365870885,0.39285714285714285,58.3239426736377
45.375,45.8125,45.3125,45.65625,26.672739028930664,28300,26.192860739571707,0.41294642857142855,63.46539968775488
45.53125,45.75,45.34375,45.59375,26.636232376098633,20300,26.235893385750906,0.42857142857142855,62.283290014495186
45.5,45.5,45.34375,45.4375,26.54496192932129,21600,26.294576372419083,0.40625,59.30911260981066
45.3125,45.3125,45.09375,45.28125,26.45366859436035,32000,26.348041806902206,0.4174107142857143,56.40827875250477
45.375,45.375,45.125,45.125,26.362398147583008,121400,26.38846751621791,0.41964285714285715,53.585768201615544
45.0,45.0,44.71875,44.71875,26.12504768371582,104500,26.41324383871896,0.43080357142857145,47.00076907188488
44.875,45.0625,44.8125,44.875,26.216339111328125,43300,26.40672424861363,0.3705357142857143,49.5677685523391
44.84375,44.9375,44.75,44.90625,26.234600067138672,17900,26.396292686462402,0.36830357142857145,50.088449816818176
45.0625,45.15625,44.90625,45.09375,26.344125747680664,647400,26.41063662937709,0.3482142857142857,53.20988157334391
45.15625,45.1875,45.03125,45.03125,26.307613372802734,64200,26.414549146379745,0.33482142857142855,52.04154914713498
45.09375,45.125,44.9375,44.9375,26.252838134765625,142400,26.41063662937709,0.33482142857142855,50.25891116347487
44.9375,45.03125,44.8125,45.03125,26.307613372802734,330900,26.387163843427384,0.3080357142857143,52.0285336069585
45.125,45.1875,45.03125,45.1875,26.398897171020508,37400,26.3767306464059,0.29910714285714285,54.90791428955851
44.84375,44.84375,44.5,44.5,26.181507110595703,58500,26.359898703438894,0.3169642857142857,42.7493353401775
44.625,44.625,44.53125,44.59375,26.236675262451172,29300,26.3287512915475,0.28348214285714285,44.55241037771532
44.65625,44.65625,44.5625,44.625,26.25505256652832,137500,26.30152416229248,0.2611607142857143,45.17227510141786
44.625,44.625,44.21875,44.21875,26.016036987304688,227600,26.263743809291295,0.27232142857142855,39.05912821175803
44.34375,44.8125,44.34375,44.8125,26.36536407470703,243700,26.25743634360177,0.29017857142857145,49.760371107370666
44.78125,44.90625,44.75,44.78125,26.34696388244629,44800,26.256333896092006,0.28348214285714285,49.26998397883549
45.0,45.28125,44.9375,45.28125,26.641151428222656,439900,26.293198449271067,0.29017857142857145,56.63392402814037
45.21875,45.21875,45.0,45.0625,26.512439727783203,207500,26.314348493303573,0.2857142857142857,53.00854147602084
45.125,45.21875,45.0,45.0625,26.512439727783203,437600,26.33419418334961,0.28794642857142855,53.00854147602084
45.125,45.125,44.875,44.9375,26.43889617919922,605700,26.340963499886648,0.28794642857142855,50.85124375766953
44.78125,44.8125,44.53125,44.6875,26.29183006286621,285400,26.33983612060547,0.30580357142857145,46.75308150381741
44.625,44.75,44.15625,44.21875,26.016036987304688,246400,26.322921752929688,0.33482142857142855,40.20967258689311
44.1875,44.40625,44.1875,44.34375,26.089574813842773,343700,26.307347570146835,0.33482142857142855,42.519951235724996
44.375,44.9375,44.3125,44.84375,26.38375473022461,248200,26.30626596723284,0.36830357142857145,50.722143028130034
44.84375,44.96875,44.75,44.96875,26.457286834716797,378200,26.325964518955775,0.33482142857142855,52.545270302859926
44.90625,44.96875,44.84375,44.9375,26.43889617919922,373700,26.340408870152064,0.33482142857142855,52.027044511471
44.96875,45.09375,44.65625,44.90625,26.420530319213867,389600,26.352228709629603,0.359375,51.480266722264645
44.9375,45.1875,44.90625,45.0625,26.512439727783203,617300,26.387686048235214,0.35044642857142855,54.07892086096462
45.03125,45.03125,44.78125,44.875,26.40213966369629,443800,26.390312876020158,0.328125,50.578185725035475
44.90625,44.9375,44.6875,44.75,26.328590393066406,216400,26.389000483921595,0.33482142857142855,48.331931967672986
44.75,44.75,44.59375,44.71875,26.31020164489746,188200,26.365361213684082,0.31026785714285715,47.76085797597655
44.6875,44.84375,44.46875,44.84375,26.38375473022461,68500,26.35616942814418,0.3169642857142857,50.29096134566198
44.78125,44.8125,44.65625,44.8125,26.36536407470703,142700,26.345664024353027,0.31473214285714285,49.643624387675814
44.75,44.8125,44.5,44.5,26.181507110595703,632400,26.327279090881348,0.31919642857142855,43.599826781590195
44.59375,44.71875,44.5625,44.71875,26.31020164489746,286200,26.328591346740723,0.30580357142857145,48.3408932805543
44.84375,45.0625,44.84375,44.96875,26.457286834716797,121300,26.360109192984446,0.28794642857142855,53.184429578951125
45.0,45.03125,44.78125,44.9375,26.43889617919922,92800,26.385060719081334,0.29017857142857145,52.5215300168503
44.84375,44.9375,44.78125,44.84375,26.38375473022461,30800,26.385060719081334,0.25669642857142855,50.488419709890536
44.9375,45.21875,44.875,45.09375,26.530834197998047,331000,26.39031410217285,0.26785714285714285,55.441830335049666
45.09375,45.09375,44.78125,44.84375,26.38375473022461,75300,26.386375427246094,0.28125,50.04943857092614
44.90625,45.125,44.90625,44.96875,26.457286834716797,41300,26.38900089263916,0.2700892857142857,52.535258605855496
45.0625,45.1875,44.84375,45.0,26.47567367553711,81600,26.386374746050155,0.27455357142857145,53.16280363348467
45.0,45.09375,44.875,45.0,26.47567367553711,434000,26.391627175467356,0.2700892857142857,53.16280363348467
45.0,45.0,44.84375,44.90625,26.420530319213867,36800,26.398194313049316,0.26339285714285715,50.824826290255174
45.03125,45.0625,44.90625,44.96875,26.457286834716797,402300,26.408700398036412,0.26339285714285715,52.32994750283507
45.09375,45.34375,45.0,45.21875,26.604381561279297,828200,26.42445945739746,0.26339285714285715,57.882953661318744
45.1875,45.21875,45.125,45.1875,26.58599281311035,604900,26.440218652997697,0.25669642857142855,56.98929735644787
45.15625,45.3125,45.15625,45.1875,26.58599281311035,542200,26.4691104888916,0.24553571428571427,56.98929735644787
45.3125,45.3125,44.90625,45.0625,26.512439727783203,303700,26.483556066240585,0.25892857142857145,53.180387496118485
45.09375,45.15625,45.09375,45.125,26.54923439025879,103500,26.490123748779297,0.24107142857142858,54.80681615611746
45.15625,45.5,45.15625,45.375,26.6962947845459,241800,26.508509363446915,0.25,60.68932253321262
45.34375,45.53125,45.34375,45.53125,26.788251876831055,369300,26.53740201677595,0.25223214285714285,63.855909836018505
45.6875,45.875,45.65625,45.78125,26.935335159301758,414300,26.566294942583358,0.25,68.26121413498522
45.8125,45.8125,45.71875,45.78125,26.935335159301758,28500,26.605693544660294,0.234375,68.26121413498522
45.6875,45.8125,45.65625,45.8125,26.953712463378906,80700,26.64115251813616,0.22544642857142858,68.81227764612554
45.625,45.75,45.625,45.71875,26.89855194091797,15600,26.671358108520508,0.21428571428571427,65.15733475732958
45.71875,46.21875,45.71875,46.21875,27.19272232055664,273400,26.722575868879044,0.234375,73.3020512051992
46.21875,46.4375,46.15625,46.25,27.211124420166016,242300,26.779046876089915,0.24330357142857142,73.71560057171048
46.28125,46.53125,46.09375,46.28125,27.2294979095459,120000,26.834204810006277,0.26339285714285715,74.14686863686936
46.15625,46.25,46.15625,46.25,27.211124420166016,25700,26.877543585641043,0.24553571428571427,72.85944993517225
46.28125,46.5,46.28125,46.4375,27.321434020996094,183500,26.930075100490026,0.25669642857142855,75.59724985245883
46.40625,46.5625,46.34375,46.5625,27.394981384277344,66500,26.987859998430526,0.2611607142857143,77.2452192414678
46.40625,46.59375,46.40625,46.5,27.35821533203125,136500,27.0482725415911,0.24553571428571427,74.53487422895846
46.53125,46.59375,46.3125,46.34375,27.266279220581055,472400,27.099490029471262,0.25892857142857145,68.10156060296922
46.3125,46.4375,46.25,46.375,27.284652709960938,630500,27.141515595572336,0.24553571428571427,68.6837438667077
46.375,46.4375,46.0,46.0625,27.100814819335938,196400,27.16384152003697,0.26339285714285715,57.401440895664045
46.0625,46.0625,45.59375,45.90625,27.008867263793945,269900,27.16909381321498,0.27232142857142855,52.73685877292876
45.71875,46.03125,45.71875,46.0,27.064022064208984,239200,27.17828573499407,0.28794642857142855,55.09474605381783
46.125,46.4375,46.0625,46.40625,27.30303382873535,106500,27.20323726109096,0.3080357142857143,63.57496738664096
46.5625,46.5625,46.4375,46.4375,27.321434020996094,66900,27.233443123953684,0.30580357142857145,64.13602795726948
46.3125,46.3125,46.09375,46.25,27.211124420166016,184500,27.234757559640066,0.29464285714285715,58.33050350269335
46.0625,46.40625,45.90625,46.375,27.284652709960938,101000,27.240009580339706,0.31026785714285715,60.87326942802924
46.3125,46.34375,46.15625,46.1875,27.174335479736328,54300,27.236069406781876,0.29464285714285715,55.41114949031651
45.875,45.90625,45.75,45.8125,27.121646881103516,200900,27.2296781539917,0.3169642857142857,46.43665125000363
45.875,45.96875,45.4375,45.4375,26.899656295776367,57800,27.19955117361886,0.33705357142857145,39.54005272917769
45.5,45.5625,44.8125,45.28125,26.807151794433594,318200,27.15756334577288,0.375,37.06965949181957
45.4375,45.71875,45.375,45.65625,27.029150009155273,439700,27.134058679853165,0.39285714285714285,45.8189387428049
45.78125,45.9375,45.71875,45.90625,27.177152633666992,88500,27.127692495073592,0.39285714285714285,50.73630548159445
45.84375,45.875,45.71875,45.78125,27.10315704345703,53500,27.11472851889474,0.39285714285714285,48.37236207820266
46.125,46.28125,46.125,46.28125,27.399171829223633,274600,27.13603973388672,0.39732142857142855,57.002307667779554
46.3125,46.3125,46.15625,46.1875,27.343656539916992,158300,27.159953253609793,0.375,55.14113171450821
46.1875,46.3125,45.96875,46.03125,27.251163482666016,221000,27.173320497785294,0.37723214285714285,52.08852744161954
46.03125,46.125,45.84375,45.9375,27.195663452148438,99300,27.165651185171946,0.36607142857142855,50.289618792740406
45.875,46.21875,45.8125,46.15625,27.32516098022461,22700,27.16591739654541,0.38392857142857145,54.25909540688771
46.21875,46.21875,46.09375,46.21875,27.36215591430664,1038500,27.176705360412598,0.36830357142857145,55.35599269719229
46.3125,46.3125,46.0,46.15625,27.32516098022461,436500,27.179598808288574,0.3549107142857143,53.9623959558479
46.1875,46.375,46.125,46.125,27.306659698486328,209200,27.18905053819929,0.35714285714285715,53.24067269831296
46.1875,46.1875,45.96875,46.0,27.23265838623047,59400,27.196979931422643,0.34151785714285715,50.340387505411954
46.125,46.15625,45.71875,46.0625,27.269668579101562,54400,27.223409380231583,0.33482142857142855,51.75552755060629
46.15625,46.25,46.15625,46.15625,27.32516098022461,467100,27.260410036359513,0.29464285714285715,53.87864535059683
46.21875,46.25,46.1875,46.21875,27.36215591430664,26200,27.284196172441757,0.2700892857142857,55.291224304146766
46.25,46.25,46.15625,46.21875,27.36215591430664,139100,27.297410692487443,0.25669642857142855,55.291224304146766
46.40625,46.8125,46.28125,46.8125,27.71367835998535,108100,27.34101935795375,0.2857142857142857,66.57151600067382
47.03125,47.15625,46.90625,47.0625,27.86167335510254,1502500,27.37405518123082,0.27455357142857145,70.0033152945754
47.03125,47.03125,46.875,46.9375,27.787654876708984,722400,27.40576934814453,0.2767857142857143,66.33631272326684
46.875,46.96875,46.59375,46.59375,27.584165573120117,880100,27.429555211748397,0.27901785714285715,57.42732127123562
46.75,46.75,46.5625,46.65625,27.62114906311035,230400,27.45994704110282,0.27232142857142855,58.5181518546195
46.6875,46.6875,46.53125,46.59375,27.584165573120117,56200,27.478447369166783,0.2544642857142857,56.94677572581827
46.65625,46.84375,46.375,46.375,27.454660415649414,390700,27.48505483354841,0.27901785714285715,51.7127055881609
46.40625,46.5625,46.28125,46.5,27.528675079345703,114500,27.4995915549142,0.2767857142857143,54.2976745428534
46.46875,46.5,46.3125,46.46875,27.51017951965332,186200,27.51412868499756,0.27232142857142855,53.526214071603185
46.40625,46.53125,46.40625,46.5,27.528675079345703,118400,27.53527273450579,0.265625,54.226588709950576
46.5625,46.96875,46.5625,46.84375,27.732175827026367,129600,27.568308966500418,0.26785714285714285,61.1604332905664
46.8125,46.875,46.78125,46.84375,27.732175827026367,80700,27.597381455557688,0.2611607142857143,61.1604332905664
46.78125,47.0,46.78125,46.96875,27.80617332458496,36400,27.62909698486328,0.2700892857142857,63.4926949398439
46.90625,47.0,46.65625,46.9375,27.787654876708984,262100,27.65948976789202,0.28794642857142855,62.48254395842518
46.90625,46.90625,46.125,46.34375,27.43617057800293,479100,27.639667783464706,0.30357142857142855,47.13752073999657
46.34375,46.34375,45.8125,45.84375,27.140146255493164,130400,27.588130133492605,0.3169642857142857,38.551350289934945
45.71875,46.0625,45.53125,46.0625,27.269668579101562,363200,27.551131112234934,0.34151785714285715,43.40814183630638
46.09375,46.25,45.96875,46.125,27.306659698486328,367600,27.531309264046804,0.33482142857142855,44.75174894657901
46.4375,46.46875,46.125,46.15625,27.32516098022461,246900,27.510167258126394,0.34598214285714285,45.4491372366568
46.15625,46.5,46.03125,46.5,27.528675079345703,46500,27.506203651428223,0.36830357142857145,52.54514576229225
46.5,46.625,46.34375,46.375,27.454660415649414,88900,27.506203651428223,0.3549107142857143,49.998204646943755
46.46875,46.75,46.4375,46.59375,27.584165573120117,108200,27.510167258126394,0.36160714285714285,54.183542682811186
46.6875,46.6875,46.4375,46.5625,27.565683364868164,243300,27.514131818498885,0.36607142857142855,53.494665090627784
46.65625,46.8125,46.46875,46.78125,27.695173263549805,492600,27.526024545942033,0.38169642857142855,57.562020158827394
46.8125,46.8125,46.40625,46.53125,27.547161102294922,39600,27.512809208461217,0.37723214285714285,51.96802422431612
46.46875,46.5625,46.28125,46.40625,27.4731502532959,240800,27.494307381766184,0.390625,49.38382760077123
46.25,46.375,46.21875,46.3125,27.41765022277832,106000,27.466555731637136,0.38839285714285715,47.47696988241821
46.1875,46.21875,45.875,46.03125,27.251163482666016,165300,27.428234917776926,0.3950892857142857,42.21114284671567
46.28125,46.3125,46.03125,46.28125,27.399171829223633,89700,27.425592150006974,0.35714285714285715,47.75786803665279
46.40625,46.5,46.34375,46.46875,27.51017951965332,77200,27.452023097446986,0.33482142857142855,51.51652129690593
46.59375,46.59375,46.46875,46.5,27.528675079345703,1019800,27.470523561750138,0.30580357142857145,52.13463191983733
46.625,46.71875,46.3125,46.3125,27.41765022277832,517500,27.478451456342423,0.31473214285714285,48.166775555434484
46.28125,46.5625,46.25,46.34375,27.43617057800293,230000,27.48638071332659,0.3125,48.86529550538583
46.59375,46.625,46.40625,46.40625,27.4731502532959,379200,27.482414654323033,0.29910714285714285,50.307659005251296
46.5,46.5625,46.40625,46.53125,27.547161102294922,352000,27.489021846226283,0.29017857142857145,53.15374816376153
46.5,46.71875,46.5,46.71875,27.65816307067871,306000,27.494307381766184,0.27901785714285715,57.12091526089247
46.78125,46.9375,46.78125,46.875,27.750667572021484,99500,27.507520539419993,0.2767857142857143,60.14952026686866
46.875,46.90625,46.78125,46.84375,27.732175827026367,88800,27.51016357966832,0.2611607142857143,59.248183988532915
46.84375,46.84375,46.78125,46.84375,27.732175827026367,146700,27.523378917149135,0.23660714285714285,59.248183988532915
46.84375,46.90625,46.625,46.6875,27.639667510986328,416500,27.535273006984166,0.23660714285714285,54.51142196922756
46.71875,46.71875,46.5,46.59375,27.584165573120117,412900,27.547166960580007,0.23883928571428573,51.83376340412624
46.59375,46.875,46.53125,46.875,27.750667572021484,273200,27.582845824105398,0.23214285714285715,58.43075278673824
46.90625,46.90625,46.53125,46.53125,27.547161102294922,41900,27.593416486467635,0.23883928571428573,49.50600745252009
46.59375,46.625,46.46875,46.46875,27.51017951965332,82600,27.593416486467635,0.234375,48.0684138339929
46.65625,46.65625,46.5625,46.625,27.602670669555664,78200,27.598701885768346,0.23883928571428573,51.83408779394766
46.40625,46.59375,46.375,46.5625,27.75437355041504,104700,27.62275355202811,0.22767857142857142,50.26403887269081
46.53125,46.65625,46.5,46.625,27.791629791259766,68800,27.64814349583217,0.21651785714285715,51.83517002460758
46.5625,46.5625,46.40625,46.46875,27.698488235473633,205700,27.664239065987722,0.21205357142857142,47.77221517071562
46.59375,46.8125,46.5,46.78125,27.88475227355957,410300,27.688352721078054,0.22544642857142858,55.315924190647024
46.75,46.84375,46.6875,46.75,27.86611557006836,533800,27.70320647103446,0.22098214285714285,54.46866798162749
46.75,47.0,46.75,47.0,28.015151977539062,447100,27.722098214285715,0.22321428571428573,59.77652100461056
46.96875,47.125,46.9375,47.09375,28.071029663085938,880600,27.74630205971854,0.22767857142857142,61.58504713693238
47.125,47.15625,47.0,47.03125,28.033771514892578,266700,27.767844608851842,0.234375,59.65922493588346
47.0,47.0,46.75,46.84375,27.92201042175293,219900,27.788011959620885,0.234375,54.184962357841314
46.9375,47.0,46.5625,46.59375,27.772993087768555,312900,27.80149963923863,0.25,47.87688097431219
46.59375,46.65625,46.40625,46.46875,27.698488235473633,960900,27.797772543770925,0.24330357142857142,45.05269082261776
46.53125,46.65625,46.46875,46.65625,27.81023406982422,164300,27.81656347002302,0.22991071428571427,49.83306201863301
46.71875,46.78125,46.53125,46.75,27.86611557006836,710900,27.841987473624094,0.23660714285714285,52.07800230240542
46.8125,46.84375,46.6875,46.75,27.86611557006836,201000,27.860804966517858,0.234375,52.07800230240541
46.84375,47.0625,46.71875,47.03125,28.033771514892578,775500,27.88076196398054,0.24107142857142858,58.534084857817454
47.09375,47.59375,46.96875,47.59375,28.369050979614258,593700,27.922006334577286,0.27455357142857145,67.86005414780097
47.5625,47.5625,47.34375,47.5,28.31315803527832,295200,27.965911320277623,0.2767857142857143,65.2269780096598
47.53125,47.53125,47.1875,47.34375,28.220035552978516,158400,27.989860125950404,0.2767857142857143,60.980090907803486
47.21875,47.3125,47.15625,47.21875,28.145540237426758,244300,28.00981903076172,0.27901785714285715,57.74114623652822
47.375,47.5,47.375,47.40625,28.257314682006836,137200,28.02711636679513,0.28125,61.08047328044256
47.40625,47.46875,47.3125,47.40625,28.257314682006836,17700,28.040422439575195,0.27901785714285715,61.08047328044256
47.46875,47.53125,47.375,47.46875,28.29454231262207,166400,28.059048925127303,0.27901785714285715,62.23416157032246
47.40625,47.46875,47.25,47.34375,28.220035552978516,200800,28.08033643450056,0.27455357142857145,58.499204830441116
47.40625,47.5,47.375,47.46875,28.29454231262207,281100,28.117589950561523,0.2544642857142857,61.01861393037261
47.53125,47.53125,47.34375,47.375,28.238670349121094,85600,28.156174387250626,0.25,58.16653577877448
47.34375,47.5625,47.1875,47.1875,28.12691307067871,373800,28.178794315883092,0.26339285714285715,52.84632817043131
47.21875,47.25,47.09375,47.1875,28.12691307067871,310400,28.19742270878383,0.25669642857142855,52.84632817043131
47.1875,47.34375,47.125,47.3125,28.201406478881836,145100,28.221372059413365,0.2611607142857143,55.96072299374177
47.40625,47.8125,47.34375,47.75,28.462200164794922,344500,28.25197410583496,0.27232142857142855,64.73893887956251
47.9375,48.03125,47.875,47.875,28.536701202392578,356500,28.263949121747697,0.24776785714285715,66.7765771532558
48.0625,48.3125,48.0,48.21875,28.741605758666992,313800,28.294552530561173,0.2611607142857143,71.63152987205018
48.15625,48.15625,47.90625,47.96875,28.592580795288086,303600,28.321162905011857,0.25892857142857145,64.27512617195009
48.125,48.28125,48.09375,48.28125,28.778860092163086,307600,28.366400037493026,0.26785714285714285,68.61413142296686
48.1875,48.1875,47.90625,48.0625,28.64846420288086,466100,28.394339288984025,0.27455357142857145,62.85882496508784
48.0625,48.125,46.96875,46.96875,27.99651336669922,1403200,28.37571062360491,0.34598214285714285,43.301405062479255
